base,avaliacao,c1,c2,res_in
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.76612001,id.6686005,469.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.414915002,id.116093009,1007.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.26124005,id.38268001,330.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.38716007,id.6142004,257.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.20793008,id.79879001,233.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.80515008,id.36760000,1164.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.44169009,id.387461009,293
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.7180009,id.372735009,960.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.77692006,id.72863001,764
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.74117008,id.372840008,981.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.271811009,id.26736008,511.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.43548008,id.44564008,199.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.399144008,id.3723001,858.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.367004,id.65183007,360.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.43548008,id.27355003,567.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.289159000,id.55350005,935.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.23056005,id.38268001,854.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.32398004,id.233604007,1019.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.78048006,id.27242001,390.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.72863001,id.419442005,706.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.40593004,id.1434005,256
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.387461009,id.372793000,1045
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.111127002,id.19225000,1269
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.128241005,id.420054005,1173
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.267036007,id.27242001,836
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.367004,id.411618001,194
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.396332003,id.193462001,384.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.396332003,id.52388000,883.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.73211009,id.80394007,1234.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.40593004,id.372756006,1106.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.103006007,id.71759000,298.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.371039008,id.40593004,1026.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.6686005,id.372756006,936.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.64859006,id.387582001,811.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.20262006,id.14760008,309.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.3218000,id.62005008,1137.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.23056005,id.12687004,375.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.372805007,id.372826007,921.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.74400008,id.81088002,889.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.19841008,id.372780005,1202.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.103006007,id.387517004,619.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.108979001,id.372756006,1183.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.25374005,id.111939009,1255.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.246545002,id.80515008,208.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.8900005,id.55350005,886.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.267036007,id.108605008,815.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.25673006,id.109081006,305.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.57066004,id.108418007,645.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.27242001,id.52388000,1387.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.52674009,id.108600003,953.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.20793008,id.71759000,246.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.3218000,id.69996000,1118.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.422587007,id.108418007,974
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.72824008,id.408041006,1184
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.13791008,id.387584000,889.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.9957009,id.44564008,233.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.108759002,id.57066004,1273.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.386033004,id.76272004,1034
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.76272004,id.764146007,1094.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.108478001,id.372826007,1031.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.52845002,id.271668009,807.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.10504007,id.764146007,680.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.44730006,id.38268001,393.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.48409008,id.119419001,687.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.89620005,id.55350005,338
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.43548008,id.387582001,307.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.420054005,id.399144008,956
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.75694006,id.193570009,342
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.75694006,id.2412005,348.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.371039008,id.267036007,962.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.128241005,id.80515008,910.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.25289003,id.44564008,431.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.415116008,id.16331000,328.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.74400008,id.48661000,934.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.10085004,id.387413002,792.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.442113000,id.317226009,683.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.111130009,id.387423006,784
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.396332003,id.416956002,1124.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.43724002,id.72863001,322.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.34278007,id.412177003,450
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.302872003,id.387467008,232.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.419188005,id.372843005,890
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.73187006,id.61020000,483.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.38716007,id.9957009,212.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.40593004,id.73187006,881.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.76612001,id.372756006,846.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.50582007,id.25064002,561.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.38716007,id.27355003,224.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.36649002,id.45352006,967
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.271668009,id.52845002,777.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.267036007,id.372890007,578.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.75702008,id.372890007,199.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.70784009,id.14151009,536.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.40108008,id.26736008,892.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.71759000,id.372826007,785.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.609328004,id.70784009,319.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.238158000,id.116093009,343.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.33902006,id.64859006,206.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.14760008,id.372793000,178.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.78048006,id.3218000,1151.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.387584000,id.346441008,923.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.371632003,id.29658002,668
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.194828000,id.16331000,863
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.31996006,id.91175000,372.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.271594007,id.111127002,618.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.15628003,id.116093009,193.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.238158000,id.116093009,197.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.10087007,id.60752001,1187.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.108600003,id.387584000,1330.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.72863001,id.247472004,327.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.29658002,id.20262006,496.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.371632003,id.193570009,265.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.96199001,id.372726002,309
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.44169009,id.14760008,244.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.25064002,id.271811009,413.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.442113000,id.422587007,503.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.373505007,id.13965000,1046.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.372843005,id.387212009,337.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.85670002,id.212968006,984.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.3218000,id.27242001,388.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.416956002,id.57676002,1126
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.85898001,id.194828000,861.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.420054005,id.387584000,498
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.55350005,id.212968006,1134.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.40930008,id.371632003,710.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.6142004,id.372763006,919
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.387517004,id.38268001,1067
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.238158000,id.29658002,252
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.52674009,id.108478001,837.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.34571000,id.70070008,228
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.373576009,id.6686005,789.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.40593004,id.194828000,788.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.40930008,id.224960004,948.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.76272004,id.52448006,960.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.108759002,id.108418007,940
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.62718007,id.43724002,395
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.3723001,id.12687004,333.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.73211009,id.28442001,1066
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.6686005,id.281102003,908.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.29738008,id.108575001,926.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.62718007,id.15383004,800.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.398979000,id.52454007,528.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.76272004,id.15628003,1132.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.193570009,id.20793008,288.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.246545002,id.19225000,836.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.19471005,id.70407001,666.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.16331000,id.387211002,893.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.367004,id.407730002,846.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.195967001,id.95566004,286
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.371039008,id.372756006,964.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.40593004,id.79879001,348
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.197661001,id.29738008,858
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.139394000,id.73211009,775.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.91175000,id.1434005,190.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.20793008,id.10085004,870.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.25246002,id.387413002,1142.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.399144008,id.57676002,774.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.372763006,id.386142008,1193
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.7180009,id.19841008,1030
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.128496001,id.108600003,853.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.233604007,id.119419001,623.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.371039008,id.271594007,728.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.37732008,id.71759000,219.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.415116008,id.3723001,306.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.271594007,id.387506000,639.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.26079004,id.15383004,840.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.246545002,id.44169009,404.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.24199005,id.73187006,637.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.34571000,id.371597004,574
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.247441003,id.387220006,468.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.34095006,id.78048006,547
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.48409008,id.25289003,251.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.32498003,id.108502004,214.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.25064002,id.387517004,879.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.3723001,id.10085004,769
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.247441003,id.26079004,316
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.414915002,id.72863001,860
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.267036007,id.119419001,1052.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.44730006,id.422587007,621.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.11441004,id.74117008,964.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.80141007,id.22253000,505.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.371632003,id.80394007,922.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.13791008,id.371597004,956.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.289159000,id.55350005,819
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.267036007,id.407730002,1075.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.370992007,id.27638005,531.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.419188005,id.764146007,416.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.7180009,id.70784009,864.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.13791008,id.10712001,368
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.14760008,id.372754009,193
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.40593004,id.387506000,817.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.3716002,id.31996006,324.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.139394000,id.5220000,353.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.34486009,id.64859006,493.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.370992007,id.55822004,809.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.398979000,id.400990009,955
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.385469007,id.372767007,193.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.6686005,id.350083007,544
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.53430007,id.16001004,807.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.48409008,id.387475002,742
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.271737000,id.372756006,623.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.15383004,id.386107009,1533.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.182782007,id.391739009,695
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.62005008,id.27242001,388.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.224960004,id.77692006,1055.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.28442001,id.36815008,993.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.27355003,id.20262006,255.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.30761007,id.387517004,223
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.43275000,id.70784009,567
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.36649002,id.96199001,317.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.271737000,id.108979001,539.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.346441008,id.387584000,809.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.139394000,id.419442005,680.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.13791008,id.32498003,682
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.370992007,id.14760008,318.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.3218000,id.11441004,271.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.52448006,id.391739009,223.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.111939009,id.372847006,229.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.58750007,id.255641001,278.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.14168008,id.74523009,239
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.6142004,id.233604007,898.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.14168008,id.9748009,417.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.108979001,id.67866001,286.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.10679007,id.5090003,152.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.9014002,id.38716007,169.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.372772003,id.387397004,318.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.27355003,id.129484001,224.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.396230008,id.129565002,1019.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.212968006,id.57066004,319
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.34571000,id.14302001,1099.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.17182001,id.271737000,933.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.70070008,id.45352006,1104
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.224960004,id.372754009,233.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.1434005,id.372843005,227
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.399144008,id.387311004,212.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.34571000,id.386107009,326.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.89620005,id.5220000,261.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.372897005,id.108605008,949.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.3723001,id.17602002,724.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.119419001,id.65502005,456.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.387211002,id.372755005,1247.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.246545002,id.52674009,506.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.17783003,id.422587007,1168.75
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.40593004,id.85898001,764.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.28762008,id.58750007,997.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.70784009,id.372729009,713.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.17369002,id.4241002,781.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.267036007,id.24199005,593.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.45170000,id.25064002,1052.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.246545002,id.387582001,329.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.105592009,id.267036007,434.5
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.233604007,id.105592009,959.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.267052005,id.79879001,802.25
UMNSRS_similarity_snomed_ct,UMNSRS_similarity,id.267052005,id.10712001,727.5
