base,avaliacao,c1,c2,res_in
SNOMED_CT,UMNSRS_Rel,id.3218000,id.11441004,501
SNOMED_CT,UMNSRS_Rel,id.52448006,id.391739009,171.75
SNOMED_CT,UMNSRS_Rel,id.14168008,id.74523009,500
SNOMED_CT,UMNSRS_Rel,id.10632007,id.53041004,981.25
SNOMED_CT,UMNSRS_Rel,id.6142004,id.233604007,1005
SNOMED_CT,UMNSRS_Rel,id.10679007,id.5090003,160
SNOMED_CT,UMNSRS_Rel,id.9014002,id.38716007,249.5
SNOMED_CT,UMNSRS_Rel,id.372772003,id.387397004,301.5
SNOMED_CT,UMNSRS_Rel,id.27355003,id.129484001,319
SNOMED_CT,UMNSRS_Rel,id.396230008,id.129565002,923.5
SNOMED_CT,UMNSRS_Rel,id.212968006,id.57066004,517.75
SNOMED_CT,UMNSRS_Rel,id.34571000,id.14302001,971.25
SNOMED_CT,UMNSRS_Rel,id.34278007,id.162030005,375.5
SNOMED_CT,UMNSRS_Rel,id.17182001,id.271737000,1014.5
SNOMED_CT,UMNSRS_Rel,id.70070008,id.45352006,1026.75
SNOMED_CT,UMNSRS_Rel,id.224960004,id.372754009,535
SNOMED_CT,UMNSRS_Rel,id.1434005,id.372843005,407
SNOMED_CT,UMNSRS_Rel,id.399144008,id.387311004,447.25
SNOMED_CT,UMNSRS_Rel,id.34571000,id.386107009,422.5
SNOMED_CT,UMNSRS_Rel,id.89620005,id.5220000,288.75
SNOMED_CT,UMNSRS_Rel,id.372897005,id.108605008,909.25
SNOMED_CT,UMNSRS_Rel,id.3723001,id.17602002,839.75
SNOMED_CT,UMNSRS_Rel,id.119419001,id.65502005,521.5
SNOMED_CT,UMNSRS_Rel,id.387211002,id.372755005,1037.75
SNOMED_CT,UMNSRS_Rel,id.372754009,id.412177003,639
SNOMED_CT,UMNSRS_Rel,id.246545002,id.52674009,388
SNOMED_CT,UMNSRS_Rel,id.17783003,id.422587007,1103.25
SNOMED_CT,UMNSRS_Rel,id.28762008,id.58750007,843.25
SNOMED_CT,UMNSRS_Rel,id.70784009,id.372729009,790
SNOMED_CT,UMNSRS_Rel,id.246545002,id.387582001,623.5
