base,avaliacao,c1,c2,res_in
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.75702008,id.28762008,1214
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.372897005,id.320883008,1165.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.5220000,id.372735009,1028.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.83469008,id.73211009,1152
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.10756001,id.5220000,492.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.387506000,id.372826007,1182.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.212968006,id.79890006,1427.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.194828000,id.62315008,553.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.68615006,id.373345002,857.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.387475002,id.30761007,1093.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.44730006,id.271668009,856.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.48340000,id.387475002,779.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.108979001,id.386171009,749
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.371039008,id.372877000,1380.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.18265008,id.11441004,411.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.44730006,id.387458008,300
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.386107009,id.372807004,746
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.609328004,id.5220000,829.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.52515009,id.3716002,379.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.34095006,id.271594007,1028.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.271668009,id.72863001,305.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.46049004,id.372756006,329.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.8130001,id.28442001,527.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.3723001,id.396332003,1340
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.23056005,id.96290008,446.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.15188001,id.43275000,1072.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.8619003,id.34571000,1452
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.32398004,id.108605008,916
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.3218000,id.12962009,1272.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.255641001,id.372810006,787.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.3200003,id.162030005,681.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.116093009,id.109081006,864.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.193570009,id.73211009,1043
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.302872003,id.47563007,1070.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.91175000,id.246545002,1386.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.119419001,id.63718003,420
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.8619003,id.59026006,411.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.386033004,id.73211009,1471.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.30427009,id.25246002,666.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.16331000,id.317317009,1511
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.398979000,id.13791008�,1389.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.89620005,id.35282000,732.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.40930008,id.73187006,1473
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.39960009,id.66637005,1044.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.13132007,id.373338002,597.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.111939009,id.404640003,1157
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.18265008,id.73187006,1261.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.8619003,id.34571000,1399.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.404640003,id.399090003,1398.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.370992007,id.194828000,1301.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.10679007,id.85670002,718.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.3716002,id.40930008,1424
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.26544005,id.1845001,1253.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.91175000,id.391739009,392.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.321958004,id.372767007,1350.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.48661000,id.20262006,276.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.387582001,id.96290008,850.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.57676002,id.91098006,670
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.367004,id.14760008,511.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.108979001,id.108600003,1329.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.90053006,id.398979000,752.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.65502005,id.111130009,727.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.14760008,id.62315008,1023.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.419188005,id.233604007,722
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.194828000,id.372826007,1256
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.193570009,id.372890007,249
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.1389007,id.372793000,514.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.24199005,id.373529000,1115
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.44169009,id.44564008,1208.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.62718007,id.386107009,943.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.271594007,id.13791008�,1291.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.78104003,id.16331000,1298.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.27638005,id.319810009,899.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.108587008,id.108585000,720.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.11381005,id.20262006,343.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.247917007,id.372890007,753.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.57676002,id.387517004,1277
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.59026006,id.8009008,261
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.56170001,id.25064002,1168.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.7180009,id.25064002,1483.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.384978002,id.326053005,1069.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.38716007,id.16331000,1179
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.44169009,id.30623001,431.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.444673007,id.108418007,1456.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.16001004,id.74990005,1111.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.444673007,id.16932000,1475.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.76612001,id.6686005,717.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.16331000,id.271834000,560
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.414915002,id.116093009,978.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.26124005,id.38268001,601.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.38716007,id.6142004,416
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.20793008,id.79879001,505
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.80515008,id.36760000,1370.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.77692006,id.72863001,1252.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.74117008,id.372840008,1044.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.267052005,id.79879001,873
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.95566004,id.17602002,565.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.372729009,id.321963000,604.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.271811009,id.26736008,673.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.43548008,id.44564008,448.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.399144008,id.3723001,857.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.367004,id.65183007,529.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.43548008,id.27355003,292.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.289159000,id.55350005,1249
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.23056005,id.38268001,1054.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.32398004,id.233604007,1066.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.78048006,id.27242001,774.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.387461009,id.372793000,1073.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.111127002,id.19225000,1034
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.267036007,id.27242001,919.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.40930008,id.371632003,1033.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.73211009,id.52388000,1099.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.371039008,id.182782007,519.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.75694006,id.267052005,333
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.246545002,id.387222003,761
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.367004,id.411618001,246.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.396332003,id.193462001,379
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.396332003,id.52388000,720.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.73211009,id.80394007,1279.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.103006007,id.71759000,664.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.371039008,id.40593004,1148.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.6686005,id.372756006,987.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.64859006,id.387582001,771
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.194828000,id.27638005,494.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.404640003,id.84229001,1231.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.20262006,id.14760008,543.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.3218000,id.62005008,1185.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.23056005,id.12687004,823.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.372805007,id.372826007,884.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.108575001,id.108564000,753.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.74400008,id.81088002,879.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.19841008,id.372780005,1281.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.103006007,id.387517004,544.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.108979001,id.372756006,1322
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.25374005,id.111939009,1409.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.246545002,id.80515008,747.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.8900005,id.55350005,957.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.267036007,id.108605008,843.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.25673006,id.109081006,652
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.233604007,id.7180009,773
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.27242001,id.52388000,1180.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.52674009,id.108600003,971.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.10085004,id.372805007,774.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.20793008,id.71759000,732.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.3218000,id.69996000,1302.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.422587007,id.108418007,1479.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.13791008,id.387584000,726.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.108759002,id.57066004,1303
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.386033004,id.76272004,1225.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.76272004,id.764146007,1310
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.108478001,id.372826007,1064.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.10504007,id.764146007,1109.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.44730006,id.38268001,482
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.48409008,id.119419001,839
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.89620005,id.55350005,489.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.43548008,id.387582001,448.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.75694006,id.193570009,345.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.75694006,id.2412005,318.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.162030005,id.29658002,360.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.371039008,id.267036007,1325.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.128241005,id.80515008,1350
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.25289003,id.44564008,846.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.415116008,id.16331000,509.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.74400008,id.48661000,1263
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.8652009,id.91175000,1058.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.26523005,id.55452001,522
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.10085004,id.387413002,742
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.108535009,id.108537001,528
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.442113000,id.317226009,1174.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.111130009,id.387423006,1121
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.43724002,id.72863001,650.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.34278007,id.412177003,531
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.302872003,id.387467008,654.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.419188005,id.372843005,1036.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.73187006,id.61020000,1071.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.38716007,id.9957009,546.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.40593004,id.73187006,929.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.271668009,id.372729009,603.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.387558006,id.387311004,706.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.76612001,id.372756006,765.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.38716007,id.27355003,455
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.36649002,id.45352006,917
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.271668009,id.52845002,884.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.267036007,id.372890007,1064.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.60752001,id.27242001,864.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.75702008,id.372890007,297.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.49650001,id.9957009,903.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.40108008,id.26736008,1199.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.373576009,id.398979000,869.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.71759000,id.372826007,972.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.609328004,id.70784009,416.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.238158000,id.116093009,564
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.14760008,id.372793000,508
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.78048006,id.3218000,1161.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.387584000,id.346441008,1119.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.371632003,id.29658002,1099.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.194828000,id.16331000,1128.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.15188001,id.59026006,438.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.31996006,id.91175000,438.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.271594007,id.111127002,342.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.15628003,id.116093009,404.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.238158000,id.116093009,446
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.10087007,id.60752001,1303.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.108600003,id.387584000,1436
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.72863001,id.247472004,221
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.29658002,id.20262006,444.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.371632003,id.193570009,330.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.96199001,id.372726002,652.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.44169009,id.14760008,391
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.25064002,id.271811009,1002.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.442113000,id.422587007,685.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.372843005,id.387212009,296.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.85670002,id.212968006,770.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.3218000,id.27242001,550
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.416956002,id.57676002,1188.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.85898001,id.194828000,1287.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.420054005,id.387584000,1092.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.55350005,id.212968006,1429.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.40930008,id.371632003,1197.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.238158000,id.29658002,1059
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.52674009,id.108478001,1363
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.34571000,id.70070008,460.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.373576009,id.6686005,1338.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.40593004,id.194828000,1368.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.40930008,id.224960004,1309.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.76272004,id.52448006,1364
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.62718007,id.43724002,465
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.3723001,id.12687004,482.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.73211009,id.28442001,1439.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.6686005,id.281102003,1269.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.398979000,id.52454007,987.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.76272004,id.15628003,1432.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.193570009,id.20793008,460.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.246545002,id.19225000,469.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.34278007,id.72863001,252.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.19471005,id.70407001,680.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.16331000,id.387211002,1395.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.271668009,id.49650001,1064
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.367004,id.407730002,1027
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.195967001,id.95566004,262.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.371039008,id.372756006,1353
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.40593004,id.79879001,293
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.197661001,id.29738008,1061
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.139394000,id.73211009,1349.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.91175000,id.1434005,658.5
